threshold,tpr,fpr
1.515043,0.10820895522388059,0.0005878894767783657
1.514067,0.10895522388059702,0.0005878894767783657
1.51392,0.10970149253731343,0.0005878894767783657
1.513785,0.11044776119402985,0.0005878894767783657
1.513782,0.11119402985074626,0.0005878894767783657
1.512045,0.11194029850746269,0.0005878894767783657
1.509653,0.1126865671641791,0.0005878894767783657
1.509636,0.11343283582089553,0.0005878894767783657
1.509547,0.11417910447761194,0.0005878894767783657
1.509025,0.11492537313432835,0.0005878894767783657
1.508227,0.11567164179104478,0.0005878894767783657
1.506047,0.11641791044776119,0.0005878894767783657
1.505373,0.11716417910447761,0.0005878894767783657
1.504729,0.11791044776119403,0.0005878894767783657
1.504261,0.11865671641791045,0.0005878894767783657
1.503927,0.11940298507462686,0.0005878894767783657
1.501604,0.12014925373134329,0.0005878894767783657
1.497456,0.1208955223880597,0.0005878894767783657
1.495348,0.12164179104477611,0.0005878894767783657
1.493072,0.12238805970149254,0.0005878894767783657
1.487837,0.12313432835820895,0.0005878894767783657
1.485366,0.12388059701492538,0.0005878894767783657
1.480618,0.12462686567164179,0.0005878894767783657
1.480604,0.1253731343283582,0.0005878894767783657
1.479531,0.12611940298507462,0.0005878894767783657
1.47878,0.12686567164179105,0.0005878894767783657
1.478639,0.12761194029850748,0.0005878894767783657
1.476631,0.12835820895522387,0.0005878894767783657
1.476406,0.1291044776119403,0.0005878894767783657
1.475056,0.12985074626865672,0.0005878894767783657
1.474755,0.13059701492537312,0.0005878894767783657
1.474648,0.13134328358208955,0.0005878894767783657
1.473709,0.13208955223880597,0.0005878894767783657
1.473497,0.1328358208955224,0.0005878894767783657
1.473143,0.1335820895522388,0.0005878894767783657
1.471182,0.13432835820895522,0.0005878894767783657
1.470604,0.13507462686567165,0.0005878894767783657
1.470122,0.13582089552238805,0.0005878894767783657
1.46944,0.13656716417910447,0.0005878894767783657
1.468378,0.1373134328358209,0.0005878894767783657
1.468041,0.13805970149253732,0.0005878894767783657
1.467505,0.13880597014925372,0.0005878894767783657
1.46747,0.13955223880597015,0.0005878894767783657
1.463102,0.14029850746268657,0.0005878894767783657
1.462735,0.141044776119403,0.0005878894767783657
1.462438,0.1417910447761194,0.0005878894767783657
1.461773,0.14253731343283582,0.0005878894767783657
1.460958,0.14328358208955225,0.0005878894767783657
1.458262,0.14402985074626865,0.0005878894767783657
1.458131,0.14477611940298507,0.0005878894767783657
1.458094,0.1455223880597015,0.0005878894767783657
1.45805,0.14626865671641792,0.0005878894767783657
1.457708,0.14701492537313432,0.0005878894767783657
1.457309,0.14776119402985075,0.0005878894767783657
1.455713,0.14850746268656717,0.0005878894767783657
1.45456,0.14925373134328357,0.0005878894767783657
1.45304,0.15,0.0005878894767783657
1.452166,0.15074626865671642,0.0005878894767783657
1.451235,0.15149253731343285,0.0005878894767783657
1.449008,0.15223880597014924,0.0005878894767783657
1.448986,0.15298507462686567,0.0005878894767783657
1.448097,0.1537313432835821,0.0005878894767783657
1.446969,0.15447761194029852,0.0005878894767783657
1.445918,0.15522388059701492,0.0005878894767783657
1.445054,0.15597014925373134,0.0005878894767783657
1.444997,0.15671641791044777,0.0005878894767783657
1.443383,0.15746268656716417,0.0005878894767783657
1.443182,0.1582089552238806,0.0005878894767783657
1.442505,0.15895522388059702,0.0005878894767783657
1.441947,0.15970149253731344,0.0005878894767783657
1.441319,0.16044776119402984,0.0005878894767783657
1.441207,0.16119402985074627,0.0005878894767783657
1.44119,0.1619402985074627,0.0005878894767783657
1.440287,0.1626865671641791,0.0005878894767783657
1.440243,0.16343283582089552,0.0005878894767783657
1.439594,0.16417910447761194,0.0005878894767783657
1.438552,0.16492537313432837,0.0005878894767783657
1.437762,0.16567164179104477,0.0005878894767783657
1.436577,0.1664179104477612,0.0005878894767783657
1.435786,0.16716417910447762,0.0005878894767783657
1.434929,0.16791044776119404,0.0005878894767783657
