Jour,ID_Composant,Type_Evenement,Niveau_Usure,Cout_Associe
90,COMP-045,INSPECTION_RAS,4.79,0
90,COMP-046,INSPECTION_RAS,6.43,0
90,COMP-047,INSPECTION_RAS,6.77,0
90,COMP-048,INSPECTION_RAS,4.87,0
90,COMP-049,MAINT_PREVENTIVE,14.61,400
90,COMP-050,INSPECTION_RAS,4.81,0
90,COMP-051,INSPECTION_RAS,4.73,0
90,COMP-052,INSPECTION_RAS,4.68,0
90,COMP-053,MAINT_PREVENTIVE,14.46,400
90,COMP-054,MAINT_PREVENTIVE,14.28,400
90,COMP-055,MAINT_PREVENTIVE,14.31,400
90,COMP-056,MAINT_PREVENTIVE,14.34,400
90,COMP-057,INSPECTION_RAS,4.97,0
90,COMP-058,INSPECTION_RAS,14.42,0
90,COMP-059,INSPECTION_RAS,5.0,0
90,COMP-060,MAINT_PREVENTIVE,14.31,400
90,COMP-061,INSPECTION_RAS,4.99,0
90,COMP-062,INSPECTION_RAS,14.27,0
90,COMP-063,MAINT_PREVENTIVE,4.77,400
90,COMP-064,INSPECTION_RAS,4.81,0
90,COMP-065,MAINT_PREVENTIVE,14.23,400
90,COMP-066,INSPECTION_RAS,4.81,0
90,COMP-067,MAINT_PREVENTIVE,12.1,400
90,COMP-068,INSPECTION_RAS,4.75,0
90,COMP-069,INSPECTION_RAS,12.3,0
90,COMP-070,INSPECTION_RAS,4.66,0
90,COMP-071,INSPECTION_RAS,4.85,0
90,COMP-072,INSPECTION_RAS,4.83,0
90,COMP-073,INSPECTION_RAS,4.88,0
90,COMP-074,MAINT_PREVENTIVE,14.46,400
90,COMP-075,MAINT_PREVENTIVE,14.23,400
90,COMP-076,MAINT_PREVENTIVE,4.85,400
90,COMP-077,MAINT_PREVENTIVE,14.2,400
90,COMP-078,INSPECTION_RAS,4.98,0
90,COMP-079,INSPECTION_RAS,4.71,0
90,COMP-080,MAINT_PREVENTIVE,4.89,400
90,COMP-081,MAINT_PREVENTIVE,14.26,400
90,COMP-082,MAINT_PREVENTIVE,14.3,400
90,COMP-083,INSPECTION_RAS,4.8,0
90,COMP-084,MAINT_PREVENTIVE,14.11,400
90,COMP-085,MAINT_PREVENTIVE,14.17,400
90,COMP-086,MAINT_PREVENTIVE,14.15,400
90,COMP-087,INSPECTION_RAS,4.74,0
90,COMP-088,MAINT_PREVENTIVE,4.92,400
90,COMP-089,INSPECTION_RAS,10.59,0
90,COMP-090,MAINT_PREVENTIVE,14.3,400
90,COMP-091,MAINT_PREVENTIVE,14.25,400
90,COMP-092,INSPECTION_RAS,10.67,0
90,COMP-093,MAINT_PREVENTIVE,4.88,400
90,COMP-094,INSPECTION_RAS,8.59,0
90,COMP-095,MAINT_PREVENTIVE,13.9,400
90,COMP-096,INSPECTION_RAS,4.77,0
90,COMP-097,INSPECTION_RAS,4.73,0
90,COMP-098,INSPECTION_RAS,4.75,0
90,COMP-099,MAINT_PREVENTIVE,14.39,400
100,COMP-000,MAINT_SYSTEMATIQUE,6.67,1200
100,COMP-001,MAINT_SYSTEMATIQUE,4.52,1200
100,COMP-002,MAINT_SYSTEMATIQUE,6.22,1200
100,COMP-003,MAINT_SYSTEMATIQUE,15.74,1200
100,COMP-004,MAINT_SYSTEMATIQUE,4.41,1200
100,COMP-005,MAINT_SYSTEMATIQUE,6.48,1200
100,COMP-006,MAINT_SYSTEMATIQUE,10.12,1200
100,COMP-007,MAINT_SYSTEMATIQUE,4.43,1200
100,COMP-008,MAINT_SYSTEMATIQUE,4.41,1200
100,COMP-009,MAINT_SYSTEMATIQUE,4.52,1200
100,COMP-010,MAINT_SYSTEMATIQUE,10.1,1200
100,COMP-011,MAINT_SYSTEMATIQUE,14.22,1200
100,COMP-012,MAINT_SYSTEMATIQUE,6.58,1200
100,COMP-013,MAINT_SYSTEMATIQUE,4.49,1200
100,COMP-014,MAINT_SYSTEMATIQUE,4.5,1200
100,COMP-015,MAINT_SYSTEMATIQUE,4.32,1200
100,COMP-016,MAINT_SYSTEMATIQUE,4.46,1200
100,COMP-017,MAINT_SYSTEMATIQUE,6.24,1200
100,COMP-018,MAINT_SYSTEMATIQUE,6.47,1200
100,COMP-019,MAINT_SYSTEMATIQUE,4.49,1200
100,COMP-020,MAINT_SYSTEMATIQUE,9.69,1200
100,COMP-021,MAINT_SYSTEMATIQUE,6.17,1200
100,COMP-022,MAINT_SYSTEMATIQUE,4.44,1200
100,COMP-023,MAINT_SYSTEMATIQUE,4.39,1200
100,COMP-024,MAINT_SYSTEMATIQUE,6.42,1200
100,COMP-025,MAINT_SYSTEMATIQUE,6.21,1200
100,COMP-026,MAINT_SYSTEMATIQUE,4.51,1200
100,COMP-027,MAINT_SYSTEMATIQUE,3.86,1200
100,COMP-028,MAINT_SYSTEMATIQUE,4.53,1200
100,COMP-029,MAINT_SYSTEMATIQUE,4.58,1200
100,COMP-030,MAINT_SYSTEMATIQUE,6.38,1200
100,COMP-031,MAINT_SYSTEMATIQUE,4.39,1200
100,COMP-032,MAINT_SYSTEMATIQUE,6.5,1200
100,COMP-033,MAINT_SYSTEMATIQUE,8.15,1200
100,COMP-034,MAINT_SYSTEMATIQUE,6.54,1200
100,COMP-035,MAINT_SYSTEMATIQUE,4.53,1200
100,COMP-036,MAINT_SYSTEMATIQUE,2.53,1200
100,COMP-037,MAINT_SYSTEMATIQUE,4.37,1200
100,COMP-038,MAINT_SYSTEMATIQUE,6.45,1200
100,COMP-039,MAINT_SYSTEMATIQUE,6.4,1200
100,COMP-040,MAINT_SYSTEMATIQUE,6.27,1200
100,COMP-041,MAINT_SYSTEMATIQUE,4.48,1200
100,COMP-042,MAINT_SYSTEMATIQUE,6.23,1200
100,COMP-043,MAINT_SYSTEMATIQUE,6.43,1200
100,COMP-044,MAINT_SYSTEMATIQUE,6.48,1200
100,COMP-045,MAINT_SYSTEMATIQUE,6.48,1200
100,COMP-046,MAINT_SYSTEMATIQUE,8.0,1200
100,COMP-047,MAINT_SYSTEMATIQUE,8.38,1200
100,COMP-048,MAINT_SYSTEMATIQUE,6.45,1200
100,COMP-049,MAINT_SYSTEMATIQUE,4.46,1200
100,COMP-050,MAINT_SYSTEMATIQUE,6.42,1200
100,COMP-051,MAINT_SYSTEMATIQUE,6.42,1200
100,COMP-052,MAINT_SYSTEMATIQUE,6.27,1200
100,COMP-053,MAINT_SYSTEMATIQUE,4.38,1200
100,COMP-054,MAINT_SYSTEMATIQUE,4.46,1200
100,COMP-055,MAINT_SYSTEMATIQUE,4.65,1200
100,COMP-056,MAINT_SYSTEMATIQUE,4.45,1200
100,COMP-057,MAINT_SYSTEMATIQUE,6.62,1200
100,COMP-058,MAINT_SYSTEMATIQUE,16.05,1200
100,COMP-059,MAINT_SYSTEMATIQUE,6.64,1200
100,COMP-060,MAINT_SYSTEMATIQUE,4.37,1200
100,COMP-061,MAINT_SYSTEMATIQUE,6.63,1200
100,COMP-062,MAINT_SYSTEMATIQUE,15.67,1200
100,COMP-063,MAINT_SYSTEMATIQUE,2.47,1200
100,COMP-064,MAINT_SYSTEMATIQUE,6.49,1200
100,COMP-065,MAINT_SYSTEMATIQUE,4.45,1200
100,COMP-066,MAINT_SYSTEMATIQUE,6.65,1200
100,COMP-067,MAINT_SYSTEMATIQUE,4.0,1200
100,COMP-068,MAINT_SYSTEMATIQUE,6.32,1200
100,COMP-069,MAINT_SYSTEMATIQUE,14.07,1200
100,COMP-070,MAINT_SYSTEMATIQUE,6.24,1200
100,COMP-071,MAINT_SYSTEMATIQUE,6.48,1200
100,COMP-072,MAINT_SYSTEMATIQUE,6.42,1200
100,COMP-073,MAINT_SYSTEMATIQUE,6.47,1200
100,COMP-074,MAINT_SYSTEMATIQUE,4.51,1200
100,COMP-075,MAINT_SYSTEMATIQUE,4.51,1200
100,COMP-076,MAINT_SYSTEMATIQUE,2.71,1200
100,COMP-077,MAINT_SYSTEMATIQUE,4.5,1200
100,COMP-078,MAINT_SYSTEMATIQUE,6.47,1200
100,COMP-079,MAINT_SYSTEMATIQUE,6.25,1200
100,COMP-080,MAINT_SYSTEMATIQUE,2.63,1200
100,COMP-081,MAINT_SYSTEMATIQUE,4.33,1200
100,COMP-082,MAINT_SYSTEMATIQUE,4.47,1200
100,COMP-083,MAINT_SYSTEMATIQUE,6.4,1200
100,COMP-084,MAINT_SYSTEMATIQUE,4.38,1200
100,COMP-085,MAINT_SYSTEMATIQUE,4.46,1200
100,COMP-086,MAINT_SYSTEMATIQUE,4.44,1200
100,COMP-087,MAINT_SYSTEMATIQUE,6.53,1200
100,COMP-088,MAINT_SYSTEMATIQUE,2.73,1200
100,COMP-089,MAINT_SYSTEMATIQUE,12.19,1200
100,COMP-090,MAINT_SYSTEMATIQUE,4.39,1200
100,COMP-091,MAINT_SYSTEMATIQUE,4.44,1200
100,COMP-092,MAINT_SYSTEMATIQUE,12.22,1200
100,COMP-093,MAINT_SYSTEMATIQUE,2.65,1200
100,COMP-094,MAINT_SYSTEMATIQUE,10.25,1200
100,COMP-095,MAINT_SYSTEMATIQUE,4.4,1200
100,COMP-096,MAINT_SYSTEMATIQUE,6.4,1200
100,COMP-097,MAINT_SYSTEMATIQUE,6.43,1200
100,COMP-098,MAINT_SYSTEMATIQUE,6.41,1200
100,COMP-099,MAINT_SYSTEMATIQUE,4.58,1200
105,COMP-000,INSPECTION_RAS,0.83,0
105,COMP-001,INSPECTION_RAS,0.79,0
105,COMP-002,INSPECTION_RAS,0.78,0
105,COMP-003,INSPECTION_RAS,0.94,0
105,COMP-004,INSPECTION_RAS,0.82,0
105,COMP-005,INSPECTION_RAS,0.88,0
105,COMP-006,INSPECTION_RAS,0.85,0
105,COMP-007,INSPECTION_RAS,0.81,0
105,COMP-008,INSPECTION_RAS,0.9,0
105,COMP-009,MAINT_PREVENTIVE,0.8,400
105,COMP-010,INSPECTION_RAS,0.7,0
105,COMP-011,INSPECTION_RAS,0.86,0
105,COMP-012,INSPECTION_RAS,0.7,0
105,COMP-013,INSPECTION_RAS,0.73,0
105,COMP-014,INSPECTION_RAS,0.84,0
105,COMP-015,INSPECTION_RAS,0.82,0
105,COMP-016,INSPECTION_RAS,0.77,0
105,COMP-017,INSPECTION_RAS,0.86,0
105,COMP-018,INSPECTION_RAS,0.8,0
105,COMP-019,INSPECTION_RAS,0.82,0
105,COMP-020,INSPECTION_RAS,0.74,0
105,COMP-021,MAINT_PREVENTIVE,0.78,400
105,COMP-022,INSPECTION_RAS,0.78,0
105,COMP-023,INSPECTION_RAS,0.79,0
105,COMP-024,INSPECTION_RAS,0.84,0
105,COMP-025,INSPECTION_RAS,0.74,0
105,COMP-026,INSPECTION_RAS,0.91,0
105,COMP-027,INSPECTION_RAS,0.78,0
105,COMP-028,INSPECTION_RAS,0.76,0
105,COMP-029,INSPECTION_RAS,0.85,0
105,COMP-030,INSPECTION_RAS,0.81,0
105,COMP-031,INSPECTION_RAS,0.78,0
105,COMP-032,INSPECTION_RAS,0.82,0
105,COMP-033,INSPECTION_RAS,0.81,0
105,COMP-034,INSPECTION_RAS,0.93,0
105,COMP-035,INSPECTION_RAS,0.75,0
105,COMP-036,INSPECTION_RAS,0.81,0
105,COMP-037,INSPECTION_RAS,0.71,0
105,COMP-038,INSPECTION_RAS,0.88,0
105,COMP-039,INSPECTION_RAS,0.85,0
105,COMP-040,INSPECTION_RAS,0.77,0
105,COMP-041,INSPECTION_RAS,0.86,0
105,COMP-042,INSPECTION_RAS,0.72,0
105,COMP-043,INSPECTION_RAS,0.8,0
105,COMP-044,INSPECTION_RAS,0.8,0
105,COMP-045,INSPECTION_RAS,0.91,0
105,COMP-046,INSPECTION_RAS,0.7,0
105,COMP-047,INSPECTION_RAS,0.83,0
105,COMP-048,INSPECTION_RAS,0.72,0
105,COMP-049,INSPECTION_RAS,0.8,0
105,COMP-050,INSPECTION_RAS,0.75,0
105,COMP-051,INSPECTION_RAS,0.76,0
105,COMP-052,INSPECTION_RAS,0.8,0
105,COMP-053,INSPECTION_RAS,0.79,0
105,COMP-054,INSPECTION_RAS,0.91,0
105,COMP-055,INSPECTION_RAS,0.9,0
105,COMP-056,INSPECTION_RAS,0.76,0
105,COMP-057,INSPECTION_RAS,0.7,0
105,COMP-058,INSPECTION_RAS,0.84,0
105,COMP-059,INSPECTION_RAS,0.79,0
105,COMP-060,INSPECTION_RAS,0.72,0
105,COMP-061,INSPECTION_RAS,0.77,0
105,COMP-062,INSPECTION_RAS,0.85,0
105,COMP-063,INSPECTION_RAS,0.73,0
105,COMP-064,INSPECTION_RAS,0.83,0
105,COMP-065,INSPECTION_RAS,0.89,0
105,COMP-066,INSPECTION_RAS,0.75,0
105,COMP-067,INSPECTION_RAS,0.85,0
105,COMP-068,INSPECTION_RAS,0.77,0
105,COMP-069,INSPECTION_RAS,0.86,0
105,COMP-070,INSPECTION_RAS,0.87,0
105,COMP-071,INSPECTION_RAS,0.75,0
105,COMP-072,INSPECTION_RAS,0.93,0
105,COMP-073,INSPECTION_RAS,0.71,0
105,COMP-074,INSPECTION_RAS,0.87,0
105,COMP-075,INSPECTION_RAS,0.79,0
105,COMP-076,INSPECTION_RAS,0.82,0
105,COMP-077,INSPECTION_RAS,0.72,0
105,COMP-078,INSPECTION_RAS,0.83,0
105,COMP-079,INSPECTION_RAS,0.89,0
105,COMP-080,INSPECTION_RAS,0.75,0
105,COMP-081,INSPECTION_RAS,0.7,0
105,COMP-082,INSPECTION_RAS,0.73,0
105,COMP-083,INSPECTION_RAS,0.81,0
105,COMP-084,INSPECTION_RAS,0.83,0
105,COMP-085,INSPECTION_RAS,0.87,0
105,COMP-086,INSPECTION_RAS,0.78,0
105,COMP-087,INSPECTION_RAS,0.86,0
105,COMP-088,INSPECTION_RAS,0.82,0
105,COMP-089,INSPECTION_RAS,0.76,0
105,COMP-090,INSPECTION_RAS,0.78,0
105,COMP-091,INSPECTION_RAS,0.78,0
105,COMP-092,INSPECTION_RAS,0.77,0
105,COMP-093,INSPECTION_RAS,0.93,0
105,COMP-094,INSPECTION_RAS,0.69,0
105,COMP-095,INSPECTION_RAS,0.77,0
105,COMP-096,INSPECTION_RAS,0.86,0
105,COMP-097,INSPECTION_RAS,0.65,0
105,COMP-098,INSPECTION_RAS,0.8,0
105,COMP-099,INSPECTION_RAS,0.88,0
120,COMP-000,INSPECTION_RAS,3.2,0
120,COMP-001,INSPECTION_RAS,3.16,0
120,COMP-002,INSPECTION_RAS,3.25,0
120,COMP-003,INSPECTION_RAS,3.27,0
120,COMP-004,INSPECTION_RAS,3.24,0
120,COMP-005,INSPECTION_RAS,3.37,0
120,COMP-006,INSPECTION_RAS,3.26,0
120,COMP-007,INSPECTION_RAS,3.25,0
120,COMP-008,INSPECTION_RAS,3.27,0
120,COMP-009,INSPECTION_RAS,2.72,0
120,COMP-010,INSPECTION_RAS,2.95,0
120,COMP-011,INSPECTION_RAS,3.24,0
120,COMP-012,INSPECTION_RAS,3.24,0
120,COMP-013,INSPECTION_RAS,3.23,0
120,COMP-014,INSPECTION_RAS,3.25,0
120,COMP-015,INSPECTION_RAS,3.36,0
120,COMP-016,INSPECTION_RAS,3.15,0
120,COMP-017,INSPECTION_RAS,3.36,0
120,COMP-018,INSPECTION_RAS,3.18,0
120,COMP-019,INSPECTION_RAS,3.27,0
120,COMP-020,INSPECTION_RAS,3.24,0
120,COMP-021,INSPECTION_RAS,2.46,0
120,COMP-022,INSPECTION_RAS,3.04,0
120,COMP-023,MAINT_PREVENTIVE,3.3,400
120,COMP-024,INSPECTION_RAS,3.35,0
120,COMP-025,INSPECTION_RAS,3.3,0
120,COMP-026,INSPECTION_RAS,3.33,0
120,COMP-027,INSPECTION_RAS,3.07,0
120,COMP-028,INSPECTION_RAS,3.08,0
120,COMP-029,INSPECTION_RAS,3.41,0
120,COMP-030,INSPECTION_RAS,3.31,0
120,COMP-031,INSPECTION_RAS,3.15,0
120,COMP-032,INSPECTION_RAS,3.01,0
120,COMP-033,INSPECTION_RAS,3.27,0
120,COMP-034,INSPECTION_RAS,3.37,0
120,COMP-035,INSPECTION_RAS,3.14,0
120,COMP-036,INSPECTION_RAS,3.2,0
120,COMP-037,INSPECTION_RAS,3.06,0
120,COMP-038,INSPECTION_RAS,3.56,0
120,COMP-039,INSPECTION_RAS,3.31,0
120,COMP-040,INSPECTION_RAS,3.24,0
120,COMP-041,INSPECTION_RAS,3.4,0
120,COMP-042,INSPECTION_RAS,3.0,0
120,COMP-043,INSPECTION_RAS,3.31,0
120,COMP-044,INSPECTION_RAS,3.37,0
120,COMP-045,INSPECTION_RAS,3.42,0
120,COMP-046,INSPECTION_RAS,3.25,0
120,COMP-047,MAINT_PREVENTIVE,3.33,400
120,COMP-048,INSPECTION_RAS,3.1,0
120,COMP-049,INSPECTION_RAS,3.24,0
120,COMP-050,INSPECTION_RAS,3.21,0
120,COMP-051,INSPECTION_RAS,3.37,0
120,COMP-052,INSPECTION_RAS,3.27,0
120,COMP-053,INSPECTION_RAS,3.38,0
120,COMP-054,INSPECTION_RAS,3.31,0
120,COMP-055,INSPECTION_RAS,3.36,0
120,COMP-056,INSPECTION_RAS,3.15,0
120,COMP-057,INSPECTION_RAS,2.99,0
120,COMP-058,INSPECTION_RAS,3.25,0
120,COMP-059,INSPECTION_RAS,3.25,0
120,COMP-060,INSPECTION_RAS,3.07,0
120,COMP-061,INSPECTION_RAS,3.27,0
120,COMP-062,MAINT_PREVENTIVE,3.13,400
120,COMP-063,INSPECTION_RAS,3.14,0
120,COMP-064,INSPECTION_RAS,3.17,0
120,COMP-065,INSPECTION_RAS,3.2,0
120,COMP-066,INSPECTION_RAS,3.07,0
120,COMP-067,INSPECTION_RAS,3.32,0
120,COMP-068,INSPECTION_RAS,3.21,0
120,COMP-069,INSPECTION_RAS,3.3,0
120,COMP-070,INSPECTION_RAS,3.3,0
120,COMP-071,INSPECTION_RAS,3.06,0
120,COMP-072,INSPECTION_RAS,3.38,0
120,COMP-073,INSPECTION_RAS,2.97,0
120,COMP-074,MAINT_PREVENTIVE,3.24,400
120,COMP-075,INSPECTION_RAS,3.4,0
120,COMP-076,INSPECTION_RAS,3.46,0
120,COMP-077,INSPECTION_RAS,3.04,0
120,COMP-078,INSPECTION_RAS,3.17,0
120,COMP-079,INSPECTION_RAS,3.49,0
120,COMP-080,INSPECTION_RAS,3.02,0
120,COMP-081,INSPECTION_RAS,3.11,0
120,COMP-082,INSPECTION_RAS,3.17,0
120,COMP-083,INSPECTION_RAS,3.21,0
120,COMP-084,MAINT_PREVENTIVE,3.15,400
120,COMP-085,INSPECTION_RAS,3.26,0
120,COMP-086,INSPECTION_RAS,3.13,0
120,COMP-087,INSPECTION_RAS,3.1,0
120,COMP-088,INSPECTION_RAS,3.38,0
120,COMP-089,INSPECTION_RAS,3.19,0
120,COMP-090,MAINT_PREVENTIVE,3.26,400
120,COMP-091,INSPECTION_RAS,3.09,0
120,COMP-092,INSPECTION_RAS,3.24,0
120,COMP-093,INSPECTION_RAS,3.19,0
120,COMP-094,INSPECTION_RAS,3.11,0
120,COMP-095,INSPECTION_RAS,3.04,0
120,COMP-096,MAINT_PREVENTIVE,3.37,400
120,COMP-097,INSPECTION_RAS,3.23,0
120,COMP-098,INSPECTION_RAS,3.21,0
120,COMP-099,INSPECTION_RAS,3.25,0
135,COMP-000,INSPECTION_RAS,5.6,0
135,COMP-001,INSPECTION_RAS,5.45,0
135,COMP-002,INSPECTION_RAS,5.61,0
135,COMP-003,INSPECTION_RAS,5.68,0
135,COMP-004,INSPECTION_RAS,5.63,0
135,COMP-005,INSPECTION_RAS,5.69,0
135,COMP-006,INSPECTION_RAS,5.5,0
135,COMP-007,INSPECTION_RAS,5.8,0
135,COMP-008,INSPECTION_RAS,5.83,0
135,COMP-009,INSPECTION_RAS,5.12,0
135,COMP-010,INSPECTION_RAS,5.33,0
135,COMP-011,INSPECTION_RAS,5.75,0
135,COMP-012,INSPECTION_RAS,5.68,0
135,COMP-013,INSPECTION_RAS,5.78,0
135,COMP-014,INSPECTION_RAS,5.65,0
135,COMP-015,INSPECTION_RAS,5.91,0
135,COMP-016,INSPECTION_RAS,5.42,0
135,COMP-017,INSPECTION_RAS,5.86,0
135,COMP-018,INSPECTION_RAS,5.73,0
135,COMP-019,INSPECTION_RAS,5.7,0
135,COMP-020,INSPECTION_RAS,5.46,0
135,COMP-021,INSPECTION_RAS,4.97,0
135,COMP-022,INSPECTION_RAS,5.23,0
135,COMP-023,INSPECTION_RAS,2.98,0
135,COMP-024,INSPECTION_RAS,5.8,0
135,COMP-025,INSPECTION_RAS,5.73,0
135,COMP-026,INSPECTION_RAS,5.71,0
135,COMP-027,INSPECTION_RAS,5.28,0
135,COMP-028,MAINT_PREVENTIVE,5.44,400
135,COMP-029,INSPECTION_RAS,5.78,0
135,COMP-030,INSPECTION_RAS,5.8,0
135,COMP-031,INSPECTION_RAS,5.6,0
135,COMP-032,INSPECTION_RAS,5.52,0
135,COMP-033,INSPECTION_RAS,5.68,0
135,COMP-034,INSPECTION_RAS,5.83,0
135,COMP-035,INSPECTION_RAS,5.54,0
135,COMP-036,INSPECTION_RAS,5.71,0
135,COMP-037,INSPECTION_RAS,5.48,0
135,COMP-038,INSPECTION_RAS,5.9,0
135,COMP-039,INSPECTION_RAS,5.73,0
135,COMP-040,INSPECTION_RAS,5.71,0
135,COMP-041,INSPECTION_RAS,5.86,0
135,COMP-042,INSPECTION_RAS,5.46,0
135,COMP-043,MAINT_PREVENTIVE,5.74,400
135,COMP-044,INSPECTION_RAS,5.75,0
135,COMP-045,INSPECTION_RAS,5.86,0
135,COMP-046,INSPECTION_RAS,5.86,0
135,COMP-047,INSPECTION_RAS,2.87,0
135,COMP-048,MAINT_PREVENTIVE,5.45,400
135,COMP-049,INSPECTION_RAS,5.48,0
135,COMP-050,INSPECTION_RAS,5.51,0
135,COMP-051,INSPECTION_RAS,5.88,0
135,COMP-052,INSPECTION_RAS,5.89,0
135,COMP-053,INSPECTION_RAS,5.81,0
135,COMP-054,INSPECTION_RAS,5.72,0
135,COMP-055,INSPECTION_RAS,5.87,0
135,COMP-056,INSPECTION_RAS,5.68,0
135,COMP-057,INSPECTION_RAS,5.31,0
135,COMP-058,INSPECTION_RAS,5.6,0
135,COMP-059,INSPECTION_RAS,5.78,0
135,COMP-060,INSPECTION_RAS,5.45,0
135,COMP-061,INSPECTION_RAS,5.67,0
135,COMP-062,INSPECTION_RAS,3.07,0
135,COMP-063,INSPECTION_RAS,5.39,0
135,COMP-064,INSPECTION_RAS,5.62,0
135,COMP-065,MAINT_PREVENTIVE,5.61,400
135,COMP-066,INSPECTION_RAS,5.45,0
135,COMP-067,INSPECTION_RAS,5.79,0
135,COMP-068,INSPECTION_RAS,5.78,0
135,COMP-069,INSPECTION_RAS,5.78,0
135,COMP-070,INSPECTION_RAS,5.77,0
135,COMP-071,INSPECTION_RAS,5.44,0
135,COMP-072,INSPECTION_RAS,5.89,0
135,COMP-073,INSPECTION_RAS,5.36,0
135,COMP-074,INSPECTION_RAS,3.07,0
135,COMP-075,INSPECTION_RAS,6.07,0
135,COMP-076,INSPECTION_RAS,5.75,0
135,COMP-077,INSPECTION_RAS,5.45,0
135,COMP-078,INSPECTION_RAS,5.65,0
135,COMP-079,INSPECTION_RAS,5.88,0
135,COMP-080,INSPECTION_RAS,5.6,0
135,COMP-081,INSPECTION_RAS,5.55,0
135,COMP-082,INSPECTION_RAS,5.74,0
135,COMP-083,INSPECTION_RAS,5.53,0
135,COMP-084,INSPECTION_RAS,3.0,0
135,COMP-085,INSPECTION_RAS,5.78,0
135,COMP-086,INSPECTION_RAS,5.69,0
135,COMP-087,INSPECTION_RAS,5.47,0
135,COMP-088,INSPECTION_RAS,5.75,0
135,COMP-089,INSPECTION_RAS,5.5,0
135,COMP-090,INSPECTION_RAS,3.14,0
135,COMP-091,INSPECTION_RAS,5.58,0
135,COMP-092,INSPECTION_RAS,5.68,0
135,COMP-093,INSPECTION_RAS,5.36,0
135,COMP-094,MAINT_PREVENTIVE,5.55,400
135,COMP-095,INSPECTION_RAS,5.53,0
135,COMP-096,INSPECTION_RAS,3.09,0
135,COMP-097,INSPECTION_RAS,5.78,0
135,COMP-098,INSPECTION_RAS,5.58,0
135,COMP-099,MAINT_PREVENTIVE,5.69,400
150,COMP-000,INSPECTION_RAS,8.09,0
150,COMP-001,INSPECTION_RAS,7.72,0
150,COMP-002,INSPECTION_RAS,8.09,0
150,COMP-003,INSPECTION_RAS,7.95,0
150,COMP-004,INSPECTION_RAS,8.06,0
150,COMP-005,INSPECTION_RAS,8.15,0
150,COMP-006,INSPECTION_RAS,7.97,0
150,COMP-007,INSPECTION_RAS,8.35,0
150,COMP-008,INSPECTION_RAS,8.2,0
150,COMP-009,MAINT_PREVENTIVE,7.45,400
150,COMP-010,INSPECTION_RAS,7.8,0
150,COMP-011,INSPECTION_RAS,8.2,0
150,COMP-012,INSPECTION_RAS,8.01,0
150,COMP-013,INSPECTION_RAS,8.3,0
150,COMP-014,INSPECTION_RAS,8.01,0
150,COMP-015,INSPECTION_RAS,8.41,0
150,COMP-016,INSPECTION_RAS,7.7,0
150,COMP-017,INSPECTION_RAS,8.32,0
150,COMP-018,INSPECTION_RAS,8.02,0
150,COMP-019,INSPECTION_RAS,8.08,0
150,COMP-020,INSPECTION_RAS,7.84,0
150,COMP-021,INSPECTION_RAS,7.54,0
150,COMP-022,INSPECTION_RAS,7.72,0
150,COMP-023,INSPECTION_RAS,5.35,0
150,COMP-024,INSPECTION_RAS,8.28,0
150,COMP-025,INSPECTION_RAS,8.15,0
150,COMP-026,INSPECTION_RAS,8.2,0
150,COMP-027,INSPECTION_RAS,7.57,0
150,COMP-028,INSPECTION_RAS,3.46,0
150,COMP-029,INSPECTION_RAS,8.16,0
150,COMP-030,INSPECTION_RAS,8.28,0
150,COMP-031,INSPECTION_RAS,7.83,0
150,COMP-032,INSPECTION_RAS,8.0,0
150,COMP-033,INSPECTION_RAS,8.1,0
150,COMP-034,INSPECTION_RAS,8.33,0
150,COMP-035,INSPECTION_RAS,8.09,0
150,COMP-036,INSPECTION_RAS,8.12,0
150,COMP-037,INSPECTION_RAS,7.9,0
150,COMP-038,INSPECTION_RAS,8.18,0
150,COMP-039,INSPECTION_RAS,8.07,0
150,COMP-040,INSPECTION_RAS,8.15,0
150,COMP-041,INSPECTION_RAS,8.2,0
150,COMP-042,INSPECTION_RAS,8.03,0
150,COMP-043,MAINT_PREVENTIVE,3.6,400
150,COMP-044,INSPECTION_RAS,8.25,0
150,COMP-045,INSPECTION_RAS,8.28,0
150,COMP-046,INSPECTION_RAS,8.12,0
150,COMP-047,INSPECTION_RAS,5.32,0
150,COMP-048,MAINT_PREVENTIVE,3.57,400
150,COMP-049,INSPECTION_RAS,7.96,0
150,COMP-050,INSPECTION_RAS,7.98,0
150,COMP-051,MAINT_PREVENTIVE,8.43,400
150,COMP-052,INSPECTION_RAS,8.35,0
150,COMP-053,INSPECTION_RAS,8.14,0
150,COMP-054,INSPECTION_RAS,7.9,0
150,COMP-055,INSPECTION_RAS,8.14,0
150,COMP-056,INSPECTION_RAS,8.11,0
150,COMP-057,INSPECTION_RAS,7.73,0
150,COMP-058,INSPECTION_RAS,7.84,0
150,COMP-059,INSPECTION_RAS,8.27,0
150,COMP-060,INSPECTION_RAS,8.03,0
150,COMP-061,INSPECTION_RAS,8.01,0
150,COMP-062,INSPECTION_RAS,5.4,0
150,COMP-063,INSPECTION_RAS,7.9,0
150,COMP-064,INSPECTION_RAS,8.07,0
150,COMP-065,INSPECTION_RAS,3.45,0
150,COMP-066,INSPECTION_RAS,7.75,0
150,COMP-067,INSPECTION_RAS,8.14,0
150,COMP-068,INSPECTION_RAS,8.2,0
150,COMP-069,INSPECTION_RAS,8.13,0
